"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"1500000US150010210131","Block Group 1, Census Tract 210.13, Hawaii County, Hawaii","631","164","529","161","102","43",
"1500000US150010210132","Block Group 2, Census Tract 210.13, Hawaii County, Hawaii","1120","271","863","258","257","138",
"1500000US150010210133","Block Group 3, Census Tract 210.13, Hawaii County, Hawaii","1837","378","1632","378","205","125",
"1500000US150010210141","Block Group 1, Census Tract 210.14, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010210142","Block Group 2, Census Tract 210.14, Hawaii County, Hawaii","2534","886","1748","784","786","537",
"1500000US150010210143","Block Group 3, Census Tract 210.14, Hawaii County, Hawaii","2155","563","1820","572","335","266",
"1500000US150010210151","Block Group 1, Census Tract 210.15, Hawaii County, Hawaii","1661","586","1521","620","140","106",
"1500000US150010210152","Block Group 2, Census Tract 210.15, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010210161","Block Group 1, Census Tract 210.16, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010210162","Block Group 2, Census Tract 210.16, Hawaii County, Hawaii","1549","290","1216","287","333","170",
"1500000US150010210163","Block Group 3, Census Tract 210.16, Hawaii County, Hawaii","635","243","527","238","108","89",
"1500000US150010210171","Block Group 1, Census Tract 210.17, Hawaii County, Hawaii","419","157","320","134","99","68",
"1500000US150010210172","Block Group 2, Census Tract 210.17, Hawaii County, Hawaii","683","270","585","261","98","65",
"1500000US150010210173","Block Group 3, Census Tract 210.17, Hawaii County, Hawaii","1572","352","1108","362","464","259",
"1500000US150010211011","Block Group 1, Census Tract 211.01, Hawaii County, Hawaii","186","116","186","116","-","**",
"1500000US150010211012","Block Group 2, Census Tract 211.01, Hawaii County, Hawaii","1563","299","1388","284","175","83",
"1500000US150010211013","Block Group 3, Census Tract 211.01, Hawaii County, Hawaii","756","279","690","283","66","51",
"1500000US150010211071","Block Group 1, Census Tract 211.07, Hawaii County, Hawaii","969","290","703","255","266","150",
"1500000US150010211081","Block Group 1, Census Tract 211.08, Hawaii County, Hawaii","1327","485","844","378","483","386",
"1500000US150010211082","Block Group 2, Census Tract 211.08, Hawaii County, Hawaii","1558","394","1318","389","240","145",
"1500000US150010211083","Block Group 3, Census Tract 211.08, Hawaii County, Hawaii","1208","319","952","310","256","123",
"1500000US150010212031","Block Group 1, Census Tract 212.03, Hawaii County, Hawaii","1229","406","947","320","282","223",
"1500000US150010212032","Block Group 2, Census Tract 212.03, Hawaii County, Hawaii","1279","605","1082","608","197","177",
"1500000US150010212033","Block Group 3, Census Tract 212.03, Hawaii County, Hawaii","1781","641","1454","601","327","295",
"1500000US150010212034","Block Group 4, Census Tract 212.03, Hawaii County, Hawaii","153","105","129","104","24","24",
"1500000US150010212041","Block Group 1, Census Tract 212.04, Hawaii County, Hawaii","614","262","337","155","277","227",
"1500000US150010212042","Block Group 2, Census Tract 212.04, Hawaii County, Hawaii","138","106","138","106","-","**",
"1500000US150010212043","Block Group 3, Census Tract 212.04, Hawaii County, Hawaii","1255","304","1133","290","122","66",
"1500000US150010213001","Block Group 1, Census Tract 213, Hawaii County, Hawaii","2153","820","769","398","1384","747",
"1500000US150010213002","Block Group 2, Census Tract 213, Hawaii County, Hawaii","1193","426","1003","411","190","144",
"1500000US150010213003","Block Group 3, Census Tract 213, Hawaii County, Hawaii","1826","507","1576","516","250","163",
"1500000US150010213004","Block Group 4, Census Tract 213, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010214021","Block Group 1, Census Tract 214.02, Hawaii County, Hawaii","844","200","705","182","139","89",
"1500000US150010214022","Block Group 2, Census Tract 214.02, Hawaii County, Hawaii","1544","303","888","259","656","230",
"1500000US150010215021","Block Group 1, Census Tract 215.02, Hawaii County, Hawaii","971","280","648","219","323","167",
"1500000US150010215022","Block Group 2, Census Tract 215.02, Hawaii County, Hawaii","1855","378","1312","298","543","268",
"1500000US150010215023","Block Group 3, Census Tract 215.02, Hawaii County, Hawaii","561","165","331","142","230","109",
"1500000US150010215041","Block Group 1, Census Tract 215.04, Hawaii County, Hawaii","1716","334","902","249","814","261",
"1500000US150010215042","Block Group 2, Census Tract 215.04, Hawaii County, Hawaii","1532","330","1061","243","471","218",
"1500000US150010215101","Block Group 1, Census Tract 215.10, Hawaii County, Hawaii","1513","418","1230","478","283","150",
"1500000US150010215102","Block Group 2, Census Tract 215.10, Hawaii County, Hawaii","656","199","362","137","294","162",
"1500000US150010215103","Block Group 3, Census Tract 215.10, Hawaii County, Hawaii","745","276","611","278","134","92",
"1500000US150010215104","Block Group 4, Census Tract 215.10, Hawaii County, Hawaii","278","129","112","71","166","108",
"1500000US150010215111","Block Group 1, Census Tract 215.11, Hawaii County, Hawaii","1405","327","1025","281","380","234",
"1500000US150010215121","Block Group 1, Census Tract 215.12, Hawaii County, Hawaii","1833","420","1571","415","262","210",
"1500000US150010215122","Block Group 2, Census Tract 215.12, Hawaii County, Hawaii","1637","452","1247","414","390","158",
"1500000US150010215131","Block Group 1, Census Tract 215.13, Hawaii County, Hawaii","1497","380","1185","335","312","242",
"1500000US150010215132","Block Group 2, Census Tract 215.13, Hawaii County, Hawaii","1522","626","1112","683","410","298",
"1500000US150010215133","Block Group 3, Census Tract 215.13, Hawaii County, Hawaii","1484","616","1271","609","213","174",
"1500000US150010216051","Block Group 1, Census Tract 216.05, Hawaii County, Hawaii","1069","391","956","406","113","82",
"1500000US150010216052","Block Group 2, Census Tract 216.05, Hawaii County, Hawaii","529","279","283","154","246","250",
"1500000US150010216053","Block Group 3, Census Tract 216.05, Hawaii County, Hawaii","1523","406","613","307","910","341",
"1500000US150010216061","Block Group 1, Census Tract 216.06, Hawaii County, Hawaii","810","355","404","316","406","209",
"1500000US150010216062","Block Group 2, Census Tract 216.06, Hawaii County, Hawaii","1679","506","1519","518","160","151",
"1500000US150010216071","Block Group 1, Census Tract 216.07, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010216072","Block Group 2, Census Tract 216.07, Hawaii County, Hawaii","1631","525","1288","490","343","229",
"1500000US150010216073","Block Group 3, Census Tract 216.07, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010216081","Block Group 1, Census Tract 216.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010216082","Block Group 2, Census Tract 216.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010216083","Block Group 3, Census Tract 216.08, Hawaii County, Hawaii","1486","430","1017","427","469","227",
"1500000US150010216084","Block Group 4, Census Tract 216.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010217051","Block Group 1, Census Tract 217.05, Hawaii County, Hawaii","2941","1023","2156","863","785","516",
"1500000US150010217052","Block Group 2, Census Tract 217.05, Hawaii County, Hawaii","1110","504","836","488","274","192",
"1500000US150010217053","Block Group 3, Census Tract 217.05, Hawaii County, Hawaii","964","340","603","296","361","279",
"1500000US150010217061","Block Group 1, Census Tract 217.06, Hawaii County, Hawaii","1967","681","1528","618","439","383",
"1500000US150010217062","Block Group 2, Census Tract 217.06, Hawaii County, Hawaii","1401","269","998","247","403","190",
"1500000US150010217071","Block Group 1, Census Tract 217.07, Hawaii County, Hawaii","2395","519","1935","513","460","235",
"1500000US150010217072","Block Group 2, Census Tract 217.07, Hawaii County, Hawaii","853","372","719","355","134","132",
"1500000US150010217073","Block Group 3, Census Tract 217.07, Hawaii County, Hawaii","188","132","188","132","-","**",
"1500000US150010217081","Block Group 1, Census Tract 217.08, Hawaii County, Hawaii","879","194","583","182","296","152",
"1500000US150010217082","Block Group 2, Census Tract 217.08, Hawaii County, Hawaii","null","null","null","null","null","null",
"1500000US150010217083","Block Group 3, Census Tract 217.08, Hawaii County, Hawaii","1320","325","815","260","505","254",
"1500000US150010218001","Block Group 1, Census Tract 218, Hawaii County, Hawaii","838","244","633","248","205","101",
"1500000US150010218002","Block Group 2, Census Tract 218, Hawaii County, Hawaii","2139","538","1852","516","287","218",
"1500000US150010218003","Block Group 3, Census Tract 218, Hawaii County, Hawaii","1089","269","893","244","196","123",
"1500000US150010218004","Block Group 4, Census Tract 218, Hawaii County, Hawaii","617","229","453","199","164","152",
"1500000US150010219021","Block Group 1, Census Tract 219.02, Hawaii County, Hawaii","1268","294","1060","275","208","139",
"1500000US150010219022","Block Group 2, Census Tract 219.02, Hawaii County, Hawaii","301","107","192","119","109","69",
"1500000US150010219023","Block Group 3, Census Tract 219.02, Hawaii County, Hawaii","757","198","652","196","105","72",
"1500000US150010220001","Block Group 1, Census Tract 220, Hawaii County, Hawaii","1185","310","808","239","377","269",
"1500000US150010220002","Block Group 2, Census Tract 220, Hawaii County, Hawaii","792","214","601","171","191","136",
"1500000US150010221021","Block Group 1, Census Tract 221.02, Hawaii County, Hawaii","413","162","369","163","44","38",
"1500000US150010221022","Block Group 2, Census Tract 221.02, Hawaii County, Hawaii","1013","294","800","276","213","133",
"1500000US150019900000","Block Group 0, Census Tract 9900, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019901000","Block Group 0, Census Tract 9901, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019903000","Block Group 0, Census Tract 9903, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019904000","Block Group 0, Census Tract 9904, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019905000","Block Group 0, Census Tract 9905, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019906000","Block Group 0, Census Tract 9906, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019907000","Block Group 0, Census Tract 9907, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019908000","Block Group 0, Census Tract 9908, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019909000","Block Group 0, Census Tract 9909, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019910000","Block Group 0, Census Tract 9910, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019911000","Block Group 0, Census Tract 9911, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019912000","Block Group 0, Census Tract 9912, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019913000","Block Group 0, Census Tract 9913, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019914000","Block Group 0, Census Tract 9914, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019915000","Block Group 0, Census Tract 9915, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019916000","Block Group 0, Census Tract 9916, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150019917000","Block Group 0, Census Tract 9917, Hawaii County, Hawaii","-","**","-","**","-","**",
"1500000US150030001071","Block Group 1, Census Tract 1.07, Honolulu County, Hawaii","1067","155","875","165","192","108",
"1500000US150030001072","Block Group 2, Census Tract 1.07, Honolulu County, Hawaii","902","172","814","159","88","68",
"1500000US150030001081","Block Group 1, Census Tract 1.08, Honolulu County, Hawaii","843","194","737","191","106","73",
"1500000US150030001082","Block Group 2, Census Tract 1.08, Honolulu County, Hawaii","592","154","370","141","222","168",
"1500000US150030001083","Block Group 3, Census Tract 1.08, Honolulu County, Hawaii","1036","506","914","508","122","76",
"1500000US150030001101","Block Group 1, Census Tract 1.10, Honolulu County, Hawaii","1183","305","1034","301","149","100",
"1500000US150030001102","Block Group 2, Census Tract 1.10, Honolulu County, Hawaii","688","143","580","163","108","85",
"1500000US150030001103","Block Group 3, Census Tract 1.10, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001104","Block Group 4, Census Tract 1.10, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001141","Block Group 1, Census Tract 1.14, Honolulu County, Hawaii","395","115","376","116","19","17",
"1500000US150030001142","Block Group 2, Census Tract 1.14, Honolulu County, Hawaii","749","239","520","133","229","215",
"1500000US150030001151","Block Group 1, Census Tract 1.15, Honolulu County, Hawaii","820","333","687","316","133","124",
"1500000US150030001152","Block Group 2, Census Tract 1.15, Honolulu County, Hawaii","468","254","468","254","-","**",
"1500000US150030001153","Block Group 3, Census Tract 1.15, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001161","Block Group 1, Census Tract 1.16, Honolulu County, Hawaii","1754","255","1238","255","516","221",
"1500000US150030001171","Block Group 1, Census Tract 1.17, Honolulu County, Hawaii","838","250","655","222","183","118",
"1500000US150030001181","Block Group 1, Census Tract 1.18, Honolulu County, Hawaii","1115","221","1016","225","99","103",
"1500000US150030001191","Block Group 1, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001192","Block Group 2, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001193","Block Group 3, Census Tract 1.19, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001201","Block Group 1, Census Tract 1.20, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001202","Block Group 2, Census Tract 1.20, Honolulu County, Hawaii","575","175","575","175","-","**",
"1500000US150030001203","Block Group 3, Census Tract 1.20, Honolulu County, Hawaii","791","135","690","140","101","89",
"1500000US150030001211","Block Group 1, Census Tract 1.21, Honolulu County, Hawaii","1392","260","988","239","404","248",
"1500000US150030001212","Block Group 2, Census Tract 1.21, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001221","Block Group 1, Census Tract 1.22, Honolulu County, Hawaii","1330","657","1330","657","-","**",
"1500000US150030001222","Block Group 2, Census Tract 1.22, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030001223","Block Group 3, Census Tract 1.22, Honolulu County, Hawaii","684","202","684","202","-","**",
"1500000US150030002001","Block Group 1, Census Tract 2, Honolulu County, Hawaii","601","206","380","149","221","169",
"1500000US150030002002","Block Group 2, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002003","Block Group 3, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002004","Block Group 4, Census Tract 2, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030002005","Block Group 5, Census Tract 2, Honolulu County, Hawaii","874","248","691","197","183","184",
"1500000US150030002006","Block Group 6, Census Tract 2, Honolulu County, Hawaii","268","90","190","97","78","53",
"1500000US150030003011","Block Group 1, Census Tract 3.01, Honolulu County, Hawaii","1478","416","1316","426","162","103",
"1500000US150030003012","Block Group 2, Census Tract 3.01, Honolulu County, Hawaii","1364","263","1137","228","227","192",
"1500000US150030003021","Block Group 1, Census Tract 3.02, Honolulu County, Hawaii","1227","293","1005","209","222","241",
"1500000US150030003022","Block Group 2, Census Tract 3.02, Honolulu County, Hawaii","693","175","632","168","61","44",
"1500000US150030004011","Block Group 1, Census Tract 4.01, Honolulu County, Hawaii","312","110","222","94","90","57",
"1500000US150030004012","Block Group 2, Census Tract 4.01, Honolulu County, Hawaii","1806","244","1715","236","91","79",
"1500000US150030004021","Block Group 1, Census Tract 4.02, Honolulu County, Hawaii","651","175","564","150","87","88",
"1500000US150030004022","Block Group 2, Census Tract 4.02, Honolulu County, Hawaii","1889","349","1694","277","195","203",
"1500000US150030004023","Block Group 3, Census Tract 4.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030005001","Block Group 1, Census Tract 5, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030005002","Block Group 2, Census Tract 5, Honolulu County, Hawaii","664","295","463","224","201","216",
"1500000US150030005003","Block Group 3, Census Tract 5, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030005004","Block Group 4, Census Tract 5, Honolulu County, Hawaii","499","167","372","153","127","110",
"1500000US150030005005","Block Group 5, Census Tract 5, Honolulu County, Hawaii","670","220","468","194","202","138",
"1500000US150030006001","Block Group 1, Census Tract 6, Honolulu County, Hawaii","-","**","-","**","-","**",
"1500000US150030006002","Block Group 2, Census Tract 6, Honolulu County, Hawaii","1049","315","964","313","85","61",
"1500000US150030007001","Block Group 1, Census Tract 7, Honolulu County, Hawaii","657","186","474","179","183","109",
"1500000US150030007002","Block Group 2, Census Tract 7, Honolulu County, Hawaii","336","104","260","111","76","49",
"1500000US150030007003","Block Group 3, Census Tract 7, Honolulu County, Hawaii","794","266","460","201","334","229",
"1500000US150030007004","Block Group 4, Census Tract 7, Honolulu County, Hawaii","528","210","346","158","182","153",
"1500000US150030008001","Block Group 1, Census Tract 8, Honolulu County, Hawaii","917","219","571","203","346","186",
"1500000US150030008002","Block Group 2, Census Tract 8, Honolulu County, Hawaii","672","156","482","155","190","109",
"1500000US150030008003","Block Group 3, Census Tract 8, Honolulu County, Hawaii","902","177","651","186","251","115",
"1500000US150030009011","Block Group 1, Census Tract 9.01, Honolulu County, Hawaii","784","236","475","165","309","194",
"1500000US150030009012","Block Group 2, Census Tract 9.01, Honolulu County, Hawaii","773","170","461","157","312","107",
"1500000US150030009031","Block Group 1, Census Tract 9.03, Honolulu County, Hawaii","828","233","603","226","225","139",
"1500000US150030009032","Block Group 2, Census Tract 9.03, Honolulu County, Hawaii","1056","221","619","182","437","171",
"1500000US150030009041","Block Group 1, Census Tract 9.04, Honolulu County, Hawaii","2095","1167","1717","1168","378","153",
"1500000US150030009051","Block Group 1, Census Tract 9.05, Honolulu County, Hawaii","829","233","797","240","32","28",
"1500000US150030009052","Block Group 2, Census Tract 9.05, Honolulu County, Hawaii","688","171","603","158","85","62",
"1500000US150030010001","Block Group 1, Census Tract 10, Honolulu County, Hawaii","1094","429","605","212","489","386",
"1500000US150030010002","Block Group 2, Census Tract 10, Honolulu County, Hawaii","1402","291","1245","296","157","106",
"1500000US150030011011","Block Group 1, Census Tract 11.01, Honolulu County, Hawaii","550","261","259","92","291","284",
"1500000US150030011012","Block Group 2, Census Tract 11.01, Honolulu County, Hawaii","256","99","91","79","165","86",
"1500000US150030011021","Block Group 1, Census Tract 11.02, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030011022","Block Group 2, Census Tract 11.02, Honolulu County, Hawaii","480","126","286","124","194","85",
"1500000US150030012011","Block Group 1, Census Tract 12.01, Honolulu County, Hawaii","823","256","408","184","415","204",
"1500000US150030012012","Block Group 2, Census Tract 12.01, Honolulu County, Hawaii","1195","233","792","218","403","193",
"1500000US150030012021","Block Group 1, Census Tract 12.02, Honolulu County, Hawaii","1225","250","732","194","493","225",
"1500000US150030012022","Block Group 2, Census Tract 12.02, Honolulu County, Hawaii","547","196","377","215","170","99",
"1500000US150030013001","Block Group 1, Census Tract 13, Honolulu County, Hawaii","570","192","315","176","255","157",
"1500000US150030013002","Block Group 2, Census Tract 13, Honolulu County, Hawaii","954","351","535","200","419","309",
"1500000US150030013003","Block Group 3, Census Tract 13, Honolulu County, Hawaii","422","130","254","115","168","85",
"1500000US150030013004","Block Group 4, Census Tract 13, Honolulu County, Hawaii","414","124","271","102","143","77",
"1500000US150030014001","Block Group 1, Census Tract 14, Honolulu County, Hawaii","681","389","608","394","73","46",
"1500000US150030014002","Block Group 2, Census Tract 14, Honolulu County, Hawaii","1251","359","856","354","395","132",
"1500000US150030015011","Block Group 1, Census Tract 15.01, Honolulu County, Hawaii","1624","527","765","263","859","524",
"1500000US150030015021","Block Group 1, Census Tract 15.02, Honolulu County, Hawaii","801","180","416","176","385","162",
"1500000US150030015022","Block Group 2, Census Tract 15.02, Honolulu County, Hawaii","800","225","561","207","239","150",
"1500000US150030016011","Block Group 1, Census Tract 16.01, Honolulu County, Hawaii","973","181","417","174","556","128",
"1500000US150030016012","Block Group 2, Census Tract 16.01, Honolulu County, Hawaii","307","115","217","87","90","85",
"1500000US150030016021","Block Group 1, Census Tract 16.02, Honolulu County, Hawaii","641","165","365","141","276","109",
"1500000US150030016022","Block Group 2, Census Tract 16.02, Honolulu County, Hawaii","471","272","393","257","78","75",
"1500000US150030017001","Block Group 1, Census Tract 17, Honolulu County, Hawaii","775","216","619","196","156","78",
"1500000US150030017002","Block Group 2, Census Tract 17, Honolulu County, Hawaii","548","145","434","142","114","60",
"1500000US150030018011","Block Group 1, Census Tract 18.01, Honolulu County, Hawaii","249","78","131","62","118","56",
"1500000US150030018012","Block Group 2, Census Tract 18.01, Honolulu County, Hawaii","142","46","24","20","118","42",
"1500000US150030018031","Block Group 1, Census Tract 18.03, Honolulu County, Hawaii","451","258","143","97","308","245",
"1500000US150030018032","Block Group 2, Census Tract 18.03, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030018033","Block Group 3, Census Tract 18.03, Honolulu County, Hawaii","305","105","146","75","159","75",
"1500000US150030018034","Block Group 4, Census Tract 18.03, Honolulu County, Hawaii","258","125","119","96","139","81",
"1500000US150030018041","Block Group 1, Census Tract 18.04, Honolulu County, Hawaii","367","125","181","75","186","104",
"1500000US150030018042","Block Group 2, Census Tract 18.04, Honolulu County, Hawaii","353","136","150","72","203","111",
"1500000US150030019011","Block Group 1, Census Tract 19.01, Honolulu County, Hawaii","147","63","120","63","27","20",
"1500000US150030019051","Block Group 1, Census Tract 19.05, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030019052","Block Group 2, Census Tract 19.05, Honolulu County, Hawaii","566","178","108","76","458","180",
"1500000US150030019061","Block Group 1, Census Tract 19.06, Honolulu County, Hawaii","287","128","151","55","136","115",
"1500000US150030019062","Block Group 2, Census Tract 19.06, Honolulu County, Hawaii","623","130","461","114","162","73",
"1500000US150030019063","Block Group 3, Census Tract 19.06, Honolulu County, Hawaii","743","157","470","122","273","120",
"1500000US150030019071","Block Group 1, Census Tract 19.07, Honolulu County, Hawaii","871","350","531","255","340","224",
"1500000US150030019072","Block Group 2, Census Tract 19.07, Honolulu County, Hawaii","null","null","null","null","null","null",
"1500000US150030019073","Block Group 3, Census Tract 19.07, Honolulu County, Hawaii","350","201","177","152","173","134",
"1500000US150030020031","Block Group 1, Census Tract 20.03, Honolulu County, Hawaii","486","156","204","97","282","152",
"1500000US150030020032","Block Group 2, Census Tract 20.03, Honolulu County, Hawaii","272","126","124","97","148","84",
"1500000US150030020041","Block Group 1, Census Tract 20.04, Honolulu County, Hawaii","226","68","134","44","92","47",
"1500000US150030020042","Block Group 2, Census Tract 20.04, Honolulu County, Hawaii","239","77","68","36","171","67",
"1500000US150030020051","Block Group 1, Census Tract 20.05, Honolulu County, Hawaii","531","175","231","107","300","154",
