"GEO_ID","NAME","B25046_001E","B25046_001M","B25046_002E","B25046_002M","B25046_003E","B25046_003M",
"Geography","Geographic Area Name","Estimate!!Aggregate number of vehicles available:","Margin of Error!!Aggregate number of vehicles available:","Estimate!!Aggregate number of vehicles available:!!Owner occupied","Margin of Error!!Aggregate number of vehicles available:!!Owner occupied","Estimate!!Aggregate number of vehicles available:!!Renter occupied","Margin of Error!!Aggregate number of vehicles available:!!Renter occupied",
"1500000US150030074001","Block Group 1; Census Tract 74; Honolulu County; Hawaii","686","152","-","**","686","152",
"1500000US150030074002","Block Group 2; Census Tract 74; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030075041","Block Group 1; Census Tract 75.04; Honolulu County; Hawaii","707","213","325","140","382","178",
"1500000US150030075042","Block Group 2; Census Tract 75.04; Honolulu County; Hawaii","551","163","241","108","310","119",
"1500000US150030075071","Block Group 1; Census Tract 75.07; Honolulu County; Hawaii","975","290","772","285","203","93",
"1500000US150030075072","Block Group 2; Census Tract 75.07; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030075073","Block Group 3; Census Tract 75.07; Honolulu County; Hawaii","1566","345","1240","363","326","175",
"1500000US150030075074","Block Group 4; Census Tract 75.07; Honolulu County; Hawaii","1903","915","1753","917","150","104",
"1500000US150030075081","Block Group 1; Census Tract 75.08; Honolulu County; Hawaii","609","193","-","**","609","193",
"1500000US150030075082","Block Group 2; Census Tract 75.08; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030075083","Block Group 3; Census Tract 75.08; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030075084","Block Group 4; Census Tract 75.08; Honolulu County; Hawaii","1699","461","1532","460","167","92",
"1500000US150030075085","Block Group 5; Census Tract 75.08; Honolulu County; Hawaii","780","261","358","195","422","178",
"1500000US150030077011","Block Group 1; Census Tract 77.01; Honolulu County; Hawaii","1019","288","963","286","56","54",
"1500000US150030077012","Block Group 2; Census Tract 77.01; Honolulu County; Hawaii","867","467","692","465","175","146",
"1500000US150030077013","Block Group 3; Census Tract 77.01; Honolulu County; Hawaii","824","240","266","126","558","214",
"1500000US150030077021","Block Group 1; Census Tract 77.02; Honolulu County; Hawaii","754","345","488","185","266","306",
"1500000US150030077022","Block Group 2; Census Tract 77.02; Honolulu County; Hawaii","956","242","899","245","57","34",
"1500000US150030077023","Block Group 3; Census Tract 77.02; Honolulu County; Hawaii","1417","460","1218","433","199","170",
"1500000US150030077024","Block Group 4; Census Tract 77.02; Honolulu County; Hawaii","1274","274","985","273","289","163",
"1500000US150030078041","Block Group 1; Census Tract 78.04; Honolulu County; Hawaii","779","211","734","210","45","42",
"1500000US150030078042","Block Group 2; Census Tract 78.04; Honolulu County; Hawaii","727","199","562","181","165","95",
"1500000US150030078071","Block Group 1; Census Tract 78.07; Honolulu County; Hawaii","830","405","650","388","180","128",
"1500000US150030078072","Block Group 2; Census Tract 78.07; Honolulu County; Hawaii","484","173","266","129","218","119",
"1500000US150030078073","Block Group 3; Census Tract 78.07; Honolulu County; Hawaii","737","212","427","163","310","183",
"1500000US150030078074","Block Group 4; Census Tract 78.07; Honolulu County; Hawaii","827","176","528","142","299","152",
"1500000US150030078075","Block Group 5; Census Tract 78.07; Honolulu County; Hawaii","1099","341","545","189","554","308",
"1500000US150030078081","Block Group 1; Census Tract 78.08; Honolulu County; Hawaii","753","258","539","239","214","116",
"1500000US150030078082","Block Group 2; Census Tract 78.08; Honolulu County; Hawaii","545","177","158","105","387","153",
"1500000US150030078083","Block Group 3; Census Tract 78.08; Honolulu County; Hawaii","455","198","270","88","185","200",
"1500000US150030078091","Block Group 1; Census Tract 78.09; Honolulu County; Hawaii","838","187","838","187","-","**",
"1500000US150030078092","Block Group 2; Census Tract 78.09; Honolulu County; Hawaii","1420","467","1009","244","411","457",
"1500000US150030078093","Block Group 3; Census Tract 78.09; Honolulu County; Hawaii","700","282","480","248","220","165",
"1500000US150030078121","Block Group 1; Census Tract 78.12; Honolulu County; Hawaii","490","122","362","107","128","77",
"1500000US150030078122","Block Group 2; Census Tract 78.12; Honolulu County; Hawaii","942","185","482","157","460","196",
"1500000US150030078131","Block Group 1; Census Tract 78.13; Honolulu County; Hawaii","897","172","774","176","123","81",
"1500000US150030078132","Block Group 2; Census Tract 78.13; Honolulu County; Hawaii","647","255","556","244","91","81",
"1500000US150030078133","Block Group 3; Census Tract 78.13; Honolulu County; Hawaii","519","124","519","124","-","**",
"1500000US150030078141","Block Group 1; Census Tract 78.14; Honolulu County; Hawaii","1824","284","1673","281","151","95",
"1500000US150030078142","Block Group 2; Census Tract 78.14; Honolulu County; Hawaii","850","200","810","204","40","37",
"1500000US150030078151","Block Group 1; Census Tract 78.15; Honolulu County; Hawaii","1499","408","1181","240","318","342",
"1500000US150030078161","Block Group 1; Census Tract 78.16; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030078162","Block Group 2; Census Tract 78.16; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030078163","Block Group 3; Census Tract 78.16; Honolulu County; Hawaii","1308","272","1101","269","207","121",
"1500000US150030078171","Block Group 1; Census Tract 78.17; Honolulu County; Hawaii","668","148","452","149","216","142",
"1500000US150030078172","Block Group 2; Census Tract 78.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030080011","Block Group 1; Census Tract 80.01; Honolulu County; Hawaii","1136","269","615","272","521","128",
"1500000US150030080012","Block Group 2; Census Tract 80.01; Honolulu County; Hawaii","284","102","154","81","130","89",
"1500000US150030080021","Block Group 1; Census Tract 80.02; Honolulu County; Hawaii","963","352","767","334","196","93",
"1500000US150030080022","Block Group 2; Census Tract 80.02; Honolulu County; Hawaii","746","152","674","154","72","44",
"1500000US150030080051","Block Group 1; Census Tract 80.05; Honolulu County; Hawaii","1584","529","1388","531","196","150",
"1500000US150030080052","Block Group 2; Census Tract 80.05; Honolulu County; Hawaii","965","257","747","244","218","164",
"1500000US150030080053","Block Group 3; Census Tract 80.05; Honolulu County; Hawaii","511","279","511","279","-","**",
"1500000US150030080054","Block Group 4; Census Tract 80.05; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030080081","Block Group 1; Census Tract 80.08; Honolulu County; Hawaii","539","156","253","136","286","122",
"1500000US150030080082","Block Group 2; Census Tract 80.08; Honolulu County; Hawaii","416","130","-","**","416","130",
"1500000US150030080091","Block Group 1; Census Tract 80.09; Honolulu County; Hawaii","509","241","322","238","187","82",
"1500000US150030080092","Block Group 2; Census Tract 80.09; Honolulu County; Hawaii","1157","325","806","315","351","109",
"1500000US150030080101","Block Group 1; Census Tract 80.10; Honolulu County; Hawaii","528","196","412","160","116","94",
"1500000US150030080102","Block Group 2; Census Tract 80.10; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030080111","Block Group 1; Census Tract 80.11; Honolulu County; Hawaii","1890","347","1483","313","407","292",
"1500000US150030080121","Block Group 1; Census Tract 80.12; Honolulu County; Hawaii","1058","234","925","228","133","107",
"1500000US150030080122","Block Group 2; Census Tract 80.12; Honolulu County; Hawaii","632","141","492","119","140","98",
"1500000US150030080131","Block Group 1; Census Tract 80.13; Honolulu County; Hawaii","747","174","563","145","184","128",
"1500000US150030080132","Block Group 2; Census Tract 80.13; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030083011","Block Group 1; Census Tract 83.01; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030083012","Block Group 2; Census Tract 83.01; Honolulu County; Hawaii","1426","299","-","**","1426","299",
"1500000US150030083013","Block Group 3; Census Tract 83.01; Honolulu County; Hawaii","593","199","-","**","593","199",
"1500000US150030083014","Block Group 4; Census Tract 83.01; Honolulu County; Hawaii","1041","348","-","**","1041","348",
"1500000US150030083021","Block Group 1; Census Tract 83.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030083022","Block Group 2; Census Tract 83.02; Honolulu County; Hawaii","1190","405","954","419","236","183",
"1500000US150030083023","Block Group 3; Census Tract 83.02; Honolulu County; Hawaii","1127","317","986","273","141","132",
"1500000US150030084051","Block Group 1; Census Tract 84.05; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030084052","Block Group 2; Census Tract 84.05; Honolulu County; Hawaii","879","403","591","246","288","334",
"1500000US150030084053","Block Group 3; Census Tract 84.05; Honolulu County; Hawaii","1480","457","1194","399","286","310",
"1500000US150030084071","Block Group 1; Census Tract 84.07; Honolulu County; Hawaii","1572","363","1306","349","266","213",
"1500000US150030084072","Block Group 2; Census Tract 84.07; Honolulu County; Hawaii","1082","254","834","229","248","223",
"1500000US150030084081","Block Group 1; Census Tract 84.08; Honolulu County; Hawaii","1228","502","670","229","558","494",
"1500000US150030084082","Block Group 2; Census Tract 84.08; Honolulu County; Hawaii","2995","738","2413","686","582","378",
"1500000US150030084083","Block Group 3; Census Tract 84.08; Honolulu County; Hawaii","2417","502","1737","478","680","337",
"1500000US150030084101","Block Group 1; Census Tract 84.10; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030084102","Block Group 2; Census Tract 84.10; Honolulu County; Hawaii","3136","428","2948","437","188","95",
"1500000US150030084111","Block Group 1; Census Tract 84.11; Honolulu County; Hawaii","678","146","629","139","49","52",
"1500000US150030084112","Block Group 2; Census Tract 84.11; Honolulu County; Hawaii","757","209","283","122","474","191",
"1500000US150030084113","Block Group 3; Census Tract 84.11; Honolulu County; Hawaii","686","299","563","279","123","96",
"1500000US150030084131","Block Group 1; Census Tract 84.13; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030084132","Block Group 2; Census Tract 84.13; Honolulu County; Hawaii","897","345","793","352","104","100",
"1500000US150030084141","Block Group 1; Census Tract 84.14; Honolulu County; Hawaii","1608","357","1425","371","183","156",
"1500000US150030084151","Block Group 1; Census Tract 84.15; Honolulu County; Hawaii","1327","438","1047","340","280","254",
"1500000US150030084152","Block Group 2; Census Tract 84.15; Honolulu County; Hawaii","1535","312","1474","304","61","59",
"1500000US150030084161","Block Group 1; Census Tract 84.16; Honolulu County; Hawaii","617","147","461","170","156","110",
"1500000US150030084162","Block Group 2; Census Tract 84.16; Honolulu County; Hawaii","1331","829","1179","832","152","145",
"1500000US150030084171","Block Group 1; Census Tract 84.17; Honolulu County; Hawaii","856","224","506","215","350","176",
"1500000US150030084172","Block Group 2; Census Tract 84.17; Honolulu County; Hawaii","1088","265","817","227","271","189",
"1500000US150030084173","Block Group 3; Census Tract 84.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030084181","Block Group 1; Census Tract 84.18; Honolulu County; Hawaii","1579","376","1108","351","471","256",
"1500000US150030084182","Block Group 2; Census Tract 84.18; Honolulu County; Hawaii","1107","445","956","418","151","126",
"1500000US150030084183","Block Group 3; Census Tract 84.18; Honolulu County; Hawaii","641","183","445","195","196","123",
"1500000US150030085021","Block Group 1; Census Tract 85.02; Honolulu County; Hawaii","1185","213","-","**","1185","213",
"1500000US150030086091","Block Group 1; Census Tract 86.09; Honolulu County; Hawaii","1378","336","912","227","466","271",
"1500000US150030086101","Block Group 1; Census Tract 86.10; Honolulu County; Hawaii","682","149","453","136","229","94",
"1500000US150030086111","Block Group 1; Census Tract 86.11; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030086231","Block Group 1; Census Tract 86.23; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030086232","Block Group 2; Census Tract 86.23; Honolulu County; Hawaii","667","321","566","336","101","105",
"1500000US150030086233","Block Group 3; Census Tract 86.23; Honolulu County; Hawaii","1279","327","1279","327","-","**",
"1500000US150030086234","Block Group 4; Census Tract 86.23; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030086241","Block Group 1; Census Tract 86.24; Honolulu County; Hawaii","1181","462","1045","468","136","91",
"1500000US150030086242","Block Group 2; Census Tract 86.24; Honolulu County; Hawaii","1088","369","728","307","360","230",
"1500000US150030086251","Block Group 1; Census Tract 86.25; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030086252","Block Group 2; Census Tract 86.25; Honolulu County; Hawaii","1135","318","856","279","279","140",
"1500000US150030086261","Block Group 1; Census Tract 86.26; Honolulu County; Hawaii","771","305","523","232","248","225",
"1500000US150030086262","Block Group 2; Census Tract 86.26; Honolulu County; Hawaii","1057","386","858","361","199","172",
"1500000US150030086271","Block Group 1; Census Tract 86.27; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030086272","Block Group 2; Census Tract 86.27; Honolulu County; Hawaii","1310","329","995","287","315","233",
"1500000US150030086273","Block Group 3; Census Tract 86.27; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030086274","Block Group 4; Census Tract 86.27; Honolulu County; Hawaii","1143","402","312","161","831","358",
"1500000US150030086275","Block Group 5; Census Tract 86.27; Honolulu County; Hawaii","1532","478","1148","453","384","257",
"1500000US150030086281","Block Group 1; Census Tract 86.28; Honolulu County; Hawaii","1271","435","1271","435","-","**",
"1500000US150030086282","Block Group 2; Census Tract 86.28; Honolulu County; Hawaii","913","285","707","263","206","180",
"1500000US150030086291","Block Group 1; Census Tract 86.29; Honolulu County; Hawaii","1314","561","1127","605","187","218",
"1500000US150030086301","Block Group 1; Census Tract 86.30; Honolulu County; Hawaii","1213","435","981","402","232","157",
"1500000US150030086302","Block Group 2; Census Tract 86.30; Honolulu County; Hawaii","963","274","786","268","177","101",
"1500000US150030086311","Block Group 1; Census Tract 86.31; Honolulu County; Hawaii","975","206","659","189","316","134",
"1500000US150030086312","Block Group 2; Census Tract 86.31; Honolulu County; Hawaii","1367","323","1197","325","170","142",
"1500000US150030086321","Block Group 1; Census Tract 86.32; Honolulu County; Hawaii","346","138","346","138","-","**",
"1500000US150030086322","Block Group 2; Census Tract 86.32; Honolulu County; Hawaii","1994","356","1769","336","225","228",
"1500000US150030086323","Block Group 3; Census Tract 86.32; Honolulu County; Hawaii","569","185","494","174","75","71",
"1500000US150030086324","Block Group 4; Census Tract 86.32; Honolulu County; Hawaii","543","200","483","198","60","59",
"1500000US150030086331","Block Group 1; Census Tract 86.33; Honolulu County; Hawaii","1933","270","1706","286","227","135",
"1500000US150030086341","Block Group 1; Census Tract 86.34; Honolulu County; Hawaii","459","183","298","171","161","108",
"1500000US150030086342","Block Group 2; Census Tract 86.34; Honolulu County; Hawaii","927","677","765","657","162","167",
"1500000US150030086343","Block Group 3; Census Tract 86.34; Honolulu County; Hawaii","960","298","579","242","381","235",
"1500000US150030087021","Block Group 1; Census Tract 87.02; Honolulu County; Hawaii","1282","372","898","324","384","156",
"1500000US150030087022","Block Group 2; Census Tract 87.02; Honolulu County; Hawaii","670","216","306","181","364","186",
"1500000US150030087023","Block Group 3; Census Tract 87.02; Honolulu County; Hawaii","639","396","469","364","170","155",
"1500000US150030087041","Block Group 1; Census Tract 87.04; Honolulu County; Hawaii","350","136","181","85","169","137",
"1500000US150030087042","Block Group 2; Census Tract 87.04; Honolulu County; Hawaii","1039","301","863","264","176","164",
"1500000US150030087051","Block Group 1; Census Tract 87.05; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030087052","Block Group 2; Census Tract 87.05; Honolulu County; Hawaii","471","175","200","144","271","115",
"1500000US150030087061","Block Group 1; Census Tract 87.06; Honolulu County; Hawaii","631","266","574","271","57","52",
"1500000US150030087062","Block Group 2; Census Tract 87.06; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030087063","Block Group 3; Census Tract 87.06; Honolulu County; Hawaii","1353","448","871","263","482","393",
"1500000US150030087071","Block Group 1; Census Tract 87.07; Honolulu County; Hawaii","726","237","562","231","164","128",
"1500000US150030087072","Block Group 2; Census Tract 87.07; Honolulu County; Hawaii","702","417","611","416","91","112",
"1500000US150030087073","Block Group 3; Census Tract 87.07; Honolulu County; Hawaii","880","371","795","364","85","95",
"1500000US150030087074","Block Group 4; Census Tract 87.07; Honolulu County; Hawaii","763","284","389","189","374","234",
"1500000US150030088011","Block Group 1; Census Tract 88.01; Honolulu County; Hawaii","697","217","591","219","106","55",
"1500000US150030088012","Block Group 2; Census Tract 88.01; Honolulu County; Hawaii","1061","285","909","294","152","153",
"1500000US150030088021","Block Group 1; Census Tract 88.02; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030088022","Block Group 2; Census Tract 88.02; Honolulu County; Hawaii","1167","403","1091","409","76","77",
"1500000US150030088023","Block Group 3; Census Tract 88.02; Honolulu County; Hawaii","599","219","445","206","154","92",
"1500000US150030089061","Block Group 1; Census Tract 89.06; Honolulu County; Hawaii","839","284","659","276","180","114",
"1500000US150030089062","Block Group 2; Census Tract 89.06; Honolulu County; Hawaii","1170","362","1021","355","149","99",
"1500000US150030089063","Block Group 3; Census Tract 89.06; Honolulu County; Hawaii","953","296","688","213","265","252",
"1500000US150030089091","Block Group 1; Census Tract 89.09; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089092","Block Group 2; Census Tract 89.09; Honolulu County; Hawaii","1476","532","1311","534","165","92",
"1500000US150030089093","Block Group 3; Census Tract 89.09; Honolulu County; Hawaii","830","253","680","188","150","168",
"1500000US150030089121","Block Group 1; Census Tract 89.12; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089122","Block Group 2; Census Tract 89.12; Honolulu County; Hawaii","860","265","752","241","108","108",
"1500000US150030089131","Block Group 1; Census Tract 89.13; Honolulu County; Hawaii","838","246","838","246","-","**",
"1500000US150030089132","Block Group 2; Census Tract 89.13; Honolulu County; Hawaii","550","193","431","158","119","110",
"1500000US150030089133","Block Group 3; Census Tract 89.13; Honolulu County; Hawaii","590","225","468","195","122","125",
"1500000US150030089171","Block Group 1; Census Tract 89.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089172","Block Group 2; Census Tract 89.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089173","Block Group 3; Census Tract 89.17; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089174","Block Group 4; Census Tract 89.17; Honolulu County; Hawaii","561","248","357","226","204","69",
"1500000US150030089175","Block Group 5; Census Tract 89.17; Honolulu County; Hawaii","714","241","451","137","263","229",
"1500000US150030089181","Block Group 1; Census Tract 89.18; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089182","Block Group 2; Census Tract 89.18; Honolulu County; Hawaii","1095","234","925","237","170","118",
"1500000US150030089183","Block Group 3; Census Tract 89.18; Honolulu County; Hawaii","649","156","561","160","88","85",
"1500000US150030089184","Block Group 4; Census Tract 89.18; Honolulu County; Hawaii","775","226","668","230","107","64",
"1500000US150030089185","Block Group 5; Census Tract 89.18; Honolulu County; Hawaii","530","137","485","141","45","44",
"1500000US150030089211","Block Group 1; Census Tract 89.21; Honolulu County; Hawaii","766","243","703","252","63","48",
"1500000US150030089212","Block Group 2; Census Tract 89.21; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089261","Block Group 1; Census Tract 89.26; Honolulu County; Hawaii","1305","145","883","157","422","137",
"1500000US150030089281","Block Group 1; Census Tract 89.28; Honolulu County; Hawaii","1274","238","1146","252","128","80",
"1500000US150030089282","Block Group 2; Census Tract 89.28; Honolulu County; Hawaii","1524","289","1440","290","84","81",
"1500000US150030089291","Block Group 1; Census Tract 89.29; Honolulu County; Hawaii","520","230","412","221","108","108",
"1500000US150030089292","Block Group 2; Census Tract 89.29; Honolulu County; Hawaii","990","333","867","334","123","137",
"1500000US150030089293","Block Group 3; Census Tract 89.29; Honolulu County; Hawaii","705","215","631","217","74","65",
"1500000US150030089294","Block Group 4; Census Tract 89.29; Honolulu County; Hawaii","487","243","345","248","142","168",
"1500000US150030089295","Block Group 5; Census Tract 89.29; Honolulu County; Hawaii","962","375","461","330","501","204",
"1500000US150030089301","Block Group 1; Census Tract 89.30; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089302","Block Group 2; Census Tract 89.30; Honolulu County; Hawaii","1189","181","1040","189","149","75",
"1500000US150030089311","Block Group 1; Census Tract 89.31; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030089312","Block Group 2; Census Tract 89.31; Honolulu County; Hawaii","1012","229","883","226","129","88",
"1500000US150030089313","Block Group 3; Census Tract 89.31; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089321","Block Group 1; Census Tract 89.32; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089322","Block Group 2; Census Tract 89.32; Honolulu County; Hawaii","1338","206","1298","206","40","38",
"1500000US150030089331","Block Group 1; Census Tract 89.33; Honolulu County; Hawaii","1791","527","1659","513","132","151",
"1500000US150030089332","Block Group 2; Census Tract 89.33; Honolulu County; Hawaii","917","256","788","228","129","137",
"1500000US150030089341","Block Group 1; Census Tract 89.34; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089342","Block Group 2; Census Tract 89.34; Honolulu County; Hawaii","1409","786","1285","785","124","116",
"1500000US150030089343","Block Group 3; Census Tract 89.34; Honolulu County; Hawaii","597","197","518","202","79","66",
"1500000US150030089351","Block Group 1; Census Tract 89.35; Honolulu County; Hawaii","584","193","449","159","135","112",
"1500000US150030089352","Block Group 2; Census Tract 89.35; Honolulu County; Hawaii","1433","337","903","329","530","184",
"1500000US150030089361","Block Group 1; Census Tract 89.36; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089362","Block Group 2; Census Tract 89.36; Honolulu County; Hawaii","867","336","756","352","111","86",
"1500000US150030089371","Block Group 1; Census Tract 89.37; Honolulu County; Hawaii","744","204","305","131","439","221",
"1500000US150030089381","Block Group 1; Census Tract 89.38; Honolulu County; Hawaii","446","158","-","**","446","158",
"1500000US150030089382","Block Group 2; Census Tract 89.38; Honolulu County; Hawaii","969","270","758","265","211","127",
"1500000US150030089391","Block Group 1; Census Tract 89.39; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030089392","Block Group 2; Census Tract 89.39; Honolulu County; Hawaii","833","274","568","249","265","124",
"1500000US150030089393","Block Group 3; Census Tract 89.39; Honolulu County; Hawaii","815","227","587","196","228","92",
"1500000US150030089401","Block Group 1; Census Tract 89.40; Honolulu County; Hawaii","1363","312","1211","278","152","149",
"1500000US150030089402","Block Group 2; Census Tract 89.40; Honolulu County; Hawaii","723","279","723","279","-","**",
"1500000US150030089411","Block Group 1; Census Tract 89.41; Honolulu County; Hawaii","1491","304","1103","246","388","271",
"1500000US150030089421","Block Group 1; Census Tract 89.42; Honolulu County; Hawaii","1031","216","784","199","247","101",
"1500000US150030089422","Block Group 2; Census Tract 89.42; Honolulu County; Hawaii","333","100","112","75","221","103",
"1500000US150030089431","Block Group 1; Census Tract 89.43; Honolulu County; Hawaii","1031","164","921","190","110","75",
"1500000US150030089441","Block Group 1; Census Tract 89.44; Honolulu County; Hawaii","566","177","282","120","284","162",
"1500000US150030089442","Block Group 2; Census Tract 89.44; Honolulu County; Hawaii","1383","511","1267","508","116","110",
"1500000US150030089443","Block Group 3; Census Tract 89.44; Honolulu County; Hawaii","637","159","392","164","245","87",
"1500000US150030089451","Block Group 1; Census Tract 89.45; Honolulu County; Hawaii","980","195","519","134","461","198",
"1500000US150030089461","Block Group 1; Census Tract 89.46; Honolulu County; Hawaii","875","208","672","208","203","166",
"1500000US150030089462","Block Group 2; Census Tract 89.46; Honolulu County; Hawaii","433","169","327","159","106","80",
"1500000US150030089463","Block Group 3; Census Tract 89.46; Honolulu County; Hawaii","951","241","835","240","116","87",
"1500000US150030089471","Block Group 1; Census Tract 89.47; Honolulu County; Hawaii","1113","118","863","161","250","127",
"1500000US150030089481","Block Group 1; Census Tract 89.48; Honolulu County; Hawaii","742","371","416","256","326","280",
"1500000US150030089482","Block Group 2; Census Tract 89.48; Honolulu County; Hawaii","483","151","430","153","53","45",
"1500000US150030089483","Block Group 3; Census Tract 89.48; Honolulu County; Hawaii","751","174","601","178","150","93",
"1500000US150030089491","Block Group 1; Census Tract 89.49; Honolulu County; Hawaii","1511","412","1059","406","452","330",
"1500000US150030089501","Block Group 1; Census Tract 89.50; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030089511","Block Group 1; Census Tract 89.51; Honolulu County; Hawaii","709","210","709","210","-","**",
"1500000US150030089512","Block Group 2; Census Tract 89.51; Honolulu County; Hawaii","758","565","758","565","-","**",
"1500000US150030089521","Block Group 1; Census Tract 89.52; Honolulu County; Hawaii","1162","320","675","223","487","315",
"1500000US150030089522","Block Group 2; Census Tract 89.52; Honolulu County; Hawaii","1137","418","1017","415","120","102",
"1500000US150030089523","Block Group 3; Census Tract 89.52; Honolulu County; Hawaii","1879","368","1364","293","515","265",
"1500000US150030090001","Block Group 1; Census Tract 90; Honolulu County; Hawaii","768","255","-","**","768","255",
"1500000US150030090002","Block Group 2; Census Tract 90; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030091001","Block Group 1; Census Tract 91; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030091002","Block Group 2; Census Tract 91; Honolulu County; Hawaii","1393","346","754","202","639","288",
"1500000US150030091003","Block Group 3; Census Tract 91; Honolulu County; Hawaii","692","234","572","219","120","64",
"1500000US150030092011","Block Group 1; Census Tract 92.01; Honolulu County; Hawaii","870","307","781","294","89","84",
"1500000US150030092012","Block Group 2; Census Tract 92.01; Honolulu County; Hawaii","1122","486","790","470","332","217",
"1500000US150030092013","Block Group 3; Census Tract 92.01; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030092021","Block Group 1; Census Tract 92.02; Honolulu County; Hawaii","481","203","306","206","175","117",
"1500000US150030092022","Block Group 2; Census Tract 92.02; Honolulu County; Hawaii","1120","363","906","355","214","152",
"1500000US150030092031","Block Group 1; Census Tract 92.03; Honolulu County; Hawaii","1545","543","915","426","630","460",
"1500000US150030093011","Block Group 1; Census Tract 93.01; Honolulu County; Hawaii","785","320","323","319","462","221",
"1500000US150030093021","Block Group 1; Census Tract 93.02; Honolulu County; Hawaii","670","200","486","155","184","105",
"1500000US150030093022","Block Group 2; Census Tract 93.02; Honolulu County; Hawaii","310","286","255","281","55","48",
"1500000US150030093023","Block Group 3; Census Tract 93.02; Honolulu County; Hawaii","1115","330","928","323","187","162",
"1500000US150030094011","Block Group 1; Census Tract 94.01; Honolulu County; Hawaii","938","199","623","173","315","140",
"1500000US150030094021","Block Group 1; Census Tract 94.02; Honolulu County; Hawaii","656","298","219","258","437","140",
"1500000US150030094022","Block Group 2; Census Tract 94.02; Honolulu County; Hawaii","807","317","612","311","195","116",
"1500000US150030094023","Block Group 3; Census Tract 94.02; Honolulu County; Hawaii","378","177","-","**","378","177",
"1500000US150030095071","Block Group 1; Census Tract 95.07; Honolulu County; Hawaii","790","164","-","**","790","164",
"1500000US150030095072","Block Group 2; Census Tract 95.07; Honolulu County; Hawaii","-","**","-","**","-","**",
"1500000US150030095081","Block Group 1; Census Tract 95.08; Honolulu County; Hawaii","1031","253","-","**","1031","253",
"1500000US150030095091","Block Group 1; Census Tract 95.09; Honolulu County; Hawaii","650","226","-","**","650","226",
"1500000US150030095092","Block Group 2; Census Tract 95.09; Honolulu County; Hawaii","914","156","-","**","914","156",
"1500000US150030095101","Block Group 1; Census Tract 95.10; Honolulu County; Hawaii","549","192","-","**","549","192",
"1500000US150030095102","Block Group 2; Census Tract 95.10; Honolulu County; Hawaii","289","164","-","**","289","164",
"1500000US150030095111","Block Group 1; Census Tract 95.11; Honolulu County; Hawaii","null","null","null","null","null","null",
"1500000US150030095112","Block Group 2; Census Tract 95.11; Honolulu County; Hawaii","809","164","-","**","809","164",
"1500000US150030095121","Block Group 1; Census Tract 95.12; Honolulu County; Hawaii","786","169","-","**","786","169",
